시작 시간,종료 시간,카테고리,연령,시작제목,방송 시간,최고 시청자,평균 시청자,전체 채팅수,팔로워 증감,구독자 증감
2026.06.14(일) 21:46,2026.06.15(월) 04:54,음악/노래|마우스: P.I. 포 하이어|talk,전체,비가 와장창 ÖvÖ,7.1,15,10,711,1,
2026.06.14(일) 08:15,2026.06.14(일) 10:54,talk,성인,어..일단 미안합니다,2.6,12,9,623,-1,
2026.06.12(금) 16:28,2026.06.13(토) 04:48,음악/노래|프리즌 아키텍트|talk,전체,p행동 하고 온사람,12.3,18,12,1522,0,
2026.06.10(수) 16:33,2026.06.11(목) 05:12,종합 게임|월드 오브 워크래프트: 한밤|음악/노래|talk,전체,1단 방송을 켜,12.6,14,9,1618,2,
2026.06.09(화) 10:28,2026.06.10(수) 02:18,헤비 레인|성세천하: 여제의 탄생|talk,성인,아니 근데 진짜,15.8,15,10,1609,-1,
2026.06.07(일) 23:08,2026.06.08(월) 06:12,이환|talk,전체,안녕하시렵니까? (*●⁰ꈊ⁰●)ﾉ 곧 월요일이라니 나는 믿을 수가 없다,7.1,24,15,1372,5,
2026.06.07(일) 04:11,2026.06.07(일) 13:06,종합 게임|디스패치|talk,성인,디스패치를 마저 더듬어보자 (*●⁰ꈊ⁰●)ﾉ,8.9,19,11,795,1,
2026.06.06(토) 23:00,2026.06.07(일) 04:06,음악/노래|디스패치|talk,전체,안녕하시렵니까 디스패치를 더듬어볼가용 (*●⁰ꈊ⁰●)ﾉ,5.1,15,11,506,0,
2026.06.06(토) 02:19,2026.06.06(토) 10:12,디스패치,전체,안녕하시렵니까 디스패치를 더듬어볼가용 (*●⁰ꈊ⁰●)ﾉ,7.9,28,16,1029,0,
2026.06.05(금) 23:09,2026.06.06(토) 02:18,talk,전체,안녕하시렵니까 저는 잘 잤습니다 (*●⁰ꈊ⁰●)ﾉ,3.1,17,13,838,1,
2026.06.04(목) 10:35,2026.06.04(목) 22:30,월드 오브 워크래프트: 한밤|음악/노래|talk,전체,안녕하시렵니까? 출근은 잘 하셨나요,11.9,20,13,2763,2,
2026.06.03(수) 22:56,2026.06.04(목) 03:48,talk,전체,오아..벌써 밤이야,4.9,19,13,1126,0,
2026.06.03(수) 22:48,2026.06.03(수) 22:54,talk,성인,오아..벌써 밤이야,0.1,1,1,0,0,
2026.06.02(화) 12:43,2026.06.03(수) 05:30,헤비 레인|그림/아트,성인,시간 뭐야 어케된거야 미안합니다;,16.8,15,11,1357,1,
2026.06.01(월) 00:03,2026.06.01(월) 16:42,월드 오브 워크래프트: 한밤|talk,전체,시간 뭐야 어케된거야,16.6,36,18,2426,2,
